p1,p3,p5,p10,p100,ndcg1,ndcg3,ndcg5,ndcg10,ndcg100,ap1,ap3,ap5,ap10,ap100,ap_full,num_rel,
1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.950810376777111,0.00201612903226,0.00604838709677,0.0100806451613,0.0201612903226,0.179703594884,0.212402390259,112,
1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.9677534465459663,0.015625,0.046875,0.078125,0.15625,0.887156118976,0.9053880964,62,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0.0,0.0,0.0,0.1,0.06,0.0,0.0,0.0,0.06362078819895171,0.07399500248648015,0.0,0.0,0.0,0.000369003690037,0.00129780061636,0.0186325151457,61,
1.0,1.0,1.0,1.0,0.61,1.0,1.0,1.0,1.0,1.0,0.00393700787402,0.011811023622,0.0196850393701,0.0393700787402,0.240157480315,0.240157480315,61,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00671140939597,0.0201342281879,0.0335570469799,0.0671140939597,0.671140939597,0.89932885906,134,
1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.960161467728667,0.00236406619385,0.00709219858156,0.0118203309693,0.0236406619385,0.219932998784,0.653015339052,349,
1.0,1.0,0.8,0.9,0.87,1.0,1.0,0.8539316501572937,0.9052116356304493,0.8853629358945442,0.00315457413249,0.00946372239748,0.0119873817035,0.0257235491463,0.253623981202,0.85794479213,313,
1.0,1.0,1.0,0.9,0.69,1.0,1.0,1.0,0.9305687780632227,0.748384867764144,0.00361010830325,0.0108303249097,0.0180505415162,0.0317288407541,0.219460069201,0.412757292295,164,
1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,0.9764764995763721,0.00171821305842,0.00515463917526,0.0085910652921,0.0171821305842,0.164765663562,0.867905676819,533,
0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.33731784343983756,0.0,0.0,0.0,0.0,0.000542290086766,0.000542290086766,4,
1.0,1.0,1.0,1.0,0.63,1.0,1.0,1.0,1.0,0.9994895242319282,0.00512820512821,0.0153846153846,0.025641025641,0.0512820512821,0.322118056264,0.322118056264,63,
1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,0.9486814329231247,0.00154083204931,0.00462249614792,0.00770416024653,0.0154083204931,0.139240746611,0.266369228068,203,
1.0,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0,1.0,0.00641025641026,0.0192307692308,0.0320512820513,0.0641025641026,0.0961538461538,0.0961538461538,15,
0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1.0,1.0,0.8,0.9,0.74,1.0,1.0,0.8687949224876582,0.914856882358379,0.9472739377704331,0.0027397260274,0.00821917808219,0.0109589041096,0.0228886714503,0.162512735623,0.162512735623,74,
1.0,1.0,1.0,0.7,0.6,1.0,1.0,1.0,0.7909506325094737,0.7225515505436705,0.00645161290323,0.0193548387097,0.0322580645161,0.0432258064516,0.22499498264,0.298608191393,79,
0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.051573320538546435,0.0,0.0,0.0,0.0,0.00105374077977,0.00298067022853,12,
1.0,1.0,1.0,0.8,0.8,1.0,1.0,1.0,0.8482378089219645,0.8239026457520134,0.00331125827815,0.00993377483444,0.0165562913907,0.0242641648271,0.23260963819,0.598588815546,262,
0.54,0.56,0.544,0.55,0.3676,0.54,0.5577649146579519,0.5466991764437562,0.5508521537622894,0.5571462444766583,0.00582022974124,0.0170258795723,0.0270639702985,0.0526566614915,0.226693171218,0.314322458853,82,
