p1,p3,p5,p10,p100,ndcg1,ndcg3,ndcg5,ndcg10,ndcg100,ap1,ap3,ap5,ap10,ap100,ap_full,num_rel,
1.0,1.0,1.0,0.9,0.39,1.0,1.0,1.0,0.9363792118010483,0.5949009732453406,0.0126582278481,0.0379746835443,0.0632911392405,0.113924050633,0.423262667821,0.46615989897,79,
1.0,0.333333333333,0.4,0.5,0.56,1.0,0.46927872602275644,0.4703652827859579,0.5135081645717171,0.5725151950491971,0.00990099009901,0.00990099009901,0.0138613861386,0.0281628162816,0.346142493876,0.504942940329,101,
1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7863131329700316,0.00552486187845,0.0165745856354,0.0276243093923,0.0552486187845,0.346893933633,0.62083540444,180,
0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.2811284274509186,0.0,0.0,0.0,0.0,0.0712431539725,0.117841090489,30,
1.0,1.0,1.0,1.0,0.21,1.0,1.0,1.0,1.0,0.8624795501824534,0.0416666666667,0.125,0.208333333333,0.416666666667,0.681614229908,0.691623121331,24,
1.0,1.0,1.0,1.0,0.34,1.0,1.0,1.0,1.0,0.4690943472280303,0.0106382978723,0.031914893617,0.0531914893617,0.106382978723,0.278740514446,0.305930405368,94,
1.0,1.0,1.0,1.0,0.82,1.0,1.0,1.0,1.0,0.8599815712251712,0.00869565217391,0.0260869565217,0.0434782608696,0.0869565217391,0.674948837306,0.871555546649,115,
0.0,0.0,0.2,0.2,0.13,0.0,0.0,0.13120507751234178,0.1487639058405727,0.13874448410985757,0.0,0.0,0.00124223602484,0.00248447204969,0.0180886728802,0.0700139468205,161,
1.0,0.666666666667,0.6,0.4,0.7,1.0,0.7039180890341347,0.6548086577531307,0.4885468020156227,0.6986033834588804,0.00869565217391,0.0144927536232,0.0210144927536,0.0244927536232,0.4488897317,0.612869295946,115,
1.0,0.666666666667,0.4,0.2,0.03,1.0,0.7039180890341347,0.5855700749881525,0.5855700749881525,0.6944638360563847,0.25,0.416666666667,0.416666666667,0.416666666667,0.484848484848,0.491098484848,4,
1.0,1.0,0.8,0.9,0.83,1.0,1.0,0.8539316501572937,0.9052116356304493,0.8534797238769821,0.00900900900901,0.027027027027,0.0342342342342,0.0734627484627,0.682083128647,0.859379270539,111,
1.0,1.0,1.0,1.0,0.73,1.0,1.0,1.0,1.0,0.7791860064237673,0.00390625,0.01171875,0.01953125,0.0390625,0.250131131395,0.623394461938,256,
1.0,0.666666666667,0.8,0.7,0.17,1.0,0.7039180890341347,0.7860137352654724,0.7280855459907165,0.684093414818717,0.0416666666667,0.0694444444444,0.134027777778,0.236871693122,0.385654132515,0.398589963071,23,
