p1,p3,p5,p10,p100,ndcg1,ndcg3,ndcg5,ndcg10,ndcg100,ap1,ap3,ap5,ap10,ap100,ap_full,num_rel,
1.0,1.0,1.0,0.9,0.99,1.0,1.0,1.0,0.933745776545611,0.9856232519498774,0.00315457413249,0.00946372239748,0.0157728706625,0.0280757097792,0.30486306226,0.893287221364,293,
0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1.0,0.666666666667,0.8,0.8,0.91,1.0,0.7039180890341347,0.7860137352654724,0.7948833326720564,0.8902214122125949,0.00171821305842,0.0028636884307,0.00552691867125,0.0113095238095,0.135748821261,0.686609748089,433,
0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1.0,1.0,1.0,1.0,0.89,1.0,1.0,1.0,1.0,0.9998808687855634,0.00154083204931,0.00462249614792,0.00770416024653,0.0154083204931,0.137030727067,0.137030727067,89,
0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.00507614213198,0.0152284263959,0.0253807106599,0.0507614213198,0.10152284264,0.10152284264,20,
1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.9598157452486888,0.0027397260274,0.00821917808219,0.013698630137,0.027397260274,0.254058874657,0.717863818135,290,
0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0.36,0.353333333333,0.348,0.326,0.239,0.36,0.3587711490409103,0.36303716351578386,0.35783230103826624,0.36370284040607004,0.00828579133238,0.0200834666455,0.0259105202549,0.0381482068749,0.154070282853,0.206775213419,47,
