p1,p3,p5,p10,p100,ndcg1,ndcg3,ndcg5,ndcg10,ndcg100,ap1,ap3,ap5,ap10,ap100,ap_full,num_rel,
0.0,0.333333333333,0.4,0.6,0.88,0.0,0.23463936301137822,0.30078518014914984,0.46785915648013904,0.8158380652577173,0.0,0.000478240076518,0.00105212816834,0.00404226731343,0.103205755103,0.722700317925,697,
1.0,1.0,1.0,1.0,0.76,1.0,1.0,1.0,1.0,0.8185245826712219,0.00512820512821,0.0153846153846,0.025641025641,0.0512820512821,0.377512737554,0.590908351009,195,
1.0,1.0,0.8,0.6,0.1,1.0,1.0,0.8687949224876582,0.7065836017263629,0.24367362281000965,0.013698630137,0.041095890411,0.0547945205479,0.0748532289628,0.0953017919497,0.128670377188,73,
1.0,1.0,1.0,1.0,0.31,1.0,1.0,1.0,1.0,0.9776409738479225,0.03125,0.09375,0.15625,0.3125,0.960510203897,0.965745805991,32,
1.0,1.0,1.0,0.8,0.34,1.0,1.0,1.0,0.8482378089219645,0.7648300074664547,0.0212765957447,0.063829787234,0.106382978723,0.155910165485,0.594394883037,0.630025436594,47,
1.0,1.0,0.8,0.8,0.24,1.0,1.0,0.8687949224876582,0.8512360941594274,0.8455747114941468,0.0344827586207,0.103448275862,0.137931034483,0.257047071702,0.704649380725,0.723129388691,29,
1.0,1.0,0.8,0.9,0.5,1.0,1.0,0.8687949224876582,0.914856882358379,0.5778221120921258,0.00862068965517,0.0258620689655,0.0344827586207,0.0720203886152,0.32567247572,0.559498638474,116,
1.0,1.0,0.8,0.7,0.24,1.0,1.0,0.8687949224876582,0.77523873680463,0.3664947610928114,0.0125,0.0375,0.05,0.0785416666667,0.143050354642,0.228055582033,80,
1.0,1.0,1.0,1.0,0.71,1.0,1.0,1.0,1.0,0.7619169766070255,0.0047619047619,0.0142857142857,0.0238095238095,0.047619047619,0.291540104952,0.644822589008,210,
1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.8817064189646818,0.00632911392405,0.0189873417722,0.0316455696203,0.0632911392405,0.510876225304,0.804005640736,158,
0.0,0.0,0.4,0.7,0.45,0.0,0.0,0.27727342735504823,0.5309999066793252,0.4721263929074127,0.0,0.0,0.00329949238579,0.0188481991781,0.146472370133,0.212907440553,197,
