p1,p3,p5,p10,p100,ndcg1,ndcg3,ndcg5,ndcg10,ndcg100,ap1,ap3,ap5,ap10,ap100,ap_full,num_rel,
1.0,0.666666666667,0.8,0.9,0.72,1.0,0.7039180890341347,0.7860137352654724,0.8611375561264454,0.7504272883694407,0.00900900900901,0.015015015015,0.028978978979,0.0682074932075,0.545184773488,0.730671806566,111,
1.0,1.0,1.0,0.6,0.18,1.0,1.0,1.0,0.727329844310522,0.7473308745826017,0.0416666666667,0.125,0.208333333333,0.25,0.405946391884,0.415106041285,22,
1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,0.9709420748176294,0.00390625,0.01171875,0.01953125,0.0390625,0.365817655204,0.833588476973,254,
0.0,0.333333333333,0.4,0.3,0.31,0.0,0.2960819109658652,0.34519134224686937,0.2973694836145356,0.3371494477145322,0.0,0.00555555555556,0.01,0.0147619047619,0.118939226994,0.193033671305,89,
1.0,1.0,1.0,1.0,0.84,1.0,1.0,1.0,1.0,0.8701820107125399,0.00680272108844,0.0204081632653,0.0340136054422,0.0680272108844,0.529843322395,0.715063755836,147,
0.0,0.333333333333,0.2,0.1,0.01,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.0,0.5,0.5,0.5,0.5,0.5,1,
1.0,0.333333333333,0.2,0.1,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,
1.0,1.0,1.0,1.0,0.88,1.0,1.0,1.0,1.0,0.9081322887868059,0.00724637681159,0.0217391304348,0.036231884058,0.0724637681159,0.618934337141,0.838345614832,136,
1.0,1.0,1.0,0.9,0.28,1.0,1.0,1.0,0.933745776545611,0.4031193924063242,0.00606060606061,0.0181818181818,0.030303030303,0.0539393939394,0.145312321355,0.185593302775,162,
1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,0.9928271243134077,0.00671140939597,0.0201342281879,0.0335570469799,0.0671140939597,0.664429530201,0.839446926105,143,
1.0,1.0,0.8,0.6,0.76,1.0,1.0,0.8539316501572937,0.6898286563534621,0.7607328199075142,0.00393700787402,0.011811023622,0.0149606299213,0.0200459317585,0.22702615615,0.547126671187,238,
1.0,1.0,1.0,1.0,0.87,1.0,1.0,1.0,1.0,0.9006289296297427,0.00369003690037,0.0110701107011,0.0184501845018,0.0369003690037,0.31122425007,0.589683787731,268,
1.0,1.0,1.0,1.0,0.57,1.0,1.0,1.0,1.0,0.8930517572959956,0.015625,0.046875,0.078125,0.15625,0.753539368995,0.799184725958,64,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00201612903226,0.00604838709677,0.0100806451613,0.0201612903226,0.201612903226,0.844703661991,492,
0.9,0.883333333333,0.87,0.84,0.6055,0.9,0.9083711960651399,0.9031201697287881,0.8843009024924969,0.7822700234817269,0.0345969807909,0.0659959424786,0.0835294039141,0.119895190612,0.430039478806,0.639573973987,174,
