p1,p3,p5,p10,p100,ndcg1,ndcg3,ndcg5,ndcg10,ndcg100,ap1,ap3,ap5,ap10,ap100,ap_full,num_rel,
1.0,1.0,1.0,0.9,0.39,1.0,1.0,1.0,0.9363792118010483,0.5949009732453406,0.0126582278481,0.0379746835443,0.0632911392405,0.113924050633,0.423262667821,0.466162571719,79,
0.0,0.666666666667,0.6,0.8,0.59,0.0,0.5307212739772434,0.5296347172140421,0.6947651160602989,0.6087256371932466,0.0,0.0115511551155,0.0189768976898,0.0556969982713,0.409048997415,0.556115429466,101,
1.0,1.0,1.0,1.0,0.76,1.0,1.0,1.0,1.0,0.7989230574204372,0.00552486187845,0.0165745856354,0.0276243093923,0.0552486187845,0.362618865672,0.641403147725,180,
0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.2848619528589363,0.0,0.0,0.0,0.0,0.0750358072166,0.125902405781,30,
1.0,1.0,1.0,1.0,0.21,1.0,1.0,1.0,1.0,0.8624795501824534,0.0416666666667,0.125,0.208333333333,0.416666666667,0.681614229908,0.691623121331,24,
1.0,1.0,1.0,1.0,0.34,1.0,1.0,1.0,1.0,0.4690943472280303,0.0106382978723,0.031914893617,0.0531914893617,0.106382978723,0.278740514446,0.305449007132,94,
1.0,1.0,1.0,1.0,0.82,1.0,1.0,1.0,1.0,0.8599815712251712,0.00869565217391,0.0260869565217,0.0434782608696,0.0869565217391,0.674948837306,0.871555546649,115,
0.0,0.0,0.2,0.2,0.13,0.0,0.0,0.13120507751234178,0.1487639058405727,0.13874448410985757,0.0,0.0,0.00124223602484,0.00248447204969,0.0180886728802,0.0700549070008,161,
0.0,0.666666666667,0.6,0.4,0.7,0.0,0.5307212739772434,0.5296347172140421,0.4073174795910971,0.6809771335099464,0.0,0.0101449275362,0.0166666666667,0.0201449275362,0.444541905613,0.608555692606,115,
1.0,0.666666666667,0.4,0.2,0.03,1.0,0.7039180890341347,0.5855700749881525,0.5855700749881525,0.6944638360563847,0.25,0.416666666667,0.416666666667,0.416666666667,0.484848484848,0.491098484848,4,
1.0,1.0,0.8,0.9,0.83,1.0,1.0,0.8539316501572937,0.9052116356304493,0.8534797238769821,0.00900900900901,0.027027027027,0.0342342342342,0.0734627484627,0.682083128647,0.859379270539,111,
1.0,1.0,1.0,1.0,0.73,1.0,1.0,1.0,1.0,0.7788687713561744,0.00390625,0.01171875,0.01953125,0.0390625,0.24960669068,0.62548212409,256,
1.0,1.0,1.0,0.7,0.17,1.0,1.0,1.0,0.7967610662472993,0.7272038236337154,0.0416666666667,0.125,0.208333333333,0.286458333333,0.441003137697,0.453941656673,23,
1.0,0.666666666667,0.4,0.2,0.07,1.0,0.7653606369886217,0.5531464700081437,0.3589542101716347,0.39102865651928687,0.047619047619,0.0952380952381,0.0952380952381,0.0952380952381,0.162441336627,0.169707062774,21,
1.0,0.666666666667,0.4,0.2,0.07,1.0,0.7039180890341347,0.5087403079104241,0.33013764944712026,0.13063244001467578,0.0111111111111,0.0185185185185,0.0185185185185,0.0185185185185,0.0266653895135,0.0823263904748,88,
0.0,0.666666666667,0.8,0.7,0.49,0.0,0.5307212739772434,0.6608397947263839,0.6500332220485792,0.497612859257186,0.0,0.00793650793651,0.0184807256236,0.0359329446064,0.17395585726,0.329947758655,144,
1.0,0.666666666667,0.4,0.2,0.03,1.0,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.8739415100896553,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.719298245614,0.719298245614,3,
0.0,0.333333333333,0.2,0.1,0.01,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.0,0.5,0.5,0.5,0.5,0.5,1,
0.0,0.333333333333,0.2,0.1,0.01,0.0,0.5,0.5,0.5,0.5,0.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,1,
