1,0.457064095408,0.19678616725,0.646491901,8,3,0.738894422105,0.525629262374,0.952159581837
2,0.635778354242,0.0,0.861597164899,6,0,0.27859370187,0.557087403739,0.0001
3,0.61568670696,0.0,0.882697470474,6,0,0.23569007716,0.47128015432,0.0001
4,0.609897605187,0.0,0.888717355254,5,0,0.223490913631,0.446881827262,0.0001
5,0.549124973502,0.0,0.950730960004,2,0,0.0986179280226,0.197135856045,0.0001
6,0.316635359432,0.316507530404,0.733714201595,7,7,0.545723744697,0.546274084371,0.545173405022
7,0.580395291201,0.0,0.919053417742,6,0,0.162248154691,0.324396309382,0.0001
8,0.36757080574,0.203145777298,0.792744950377,7,3,0.420602963849,0.100489080951,0.740716846748
9,0.651319235146,0.0,0.84502315078,4,0,0.312471554435,0.624843108869,0.0001
10,0.379794180512,0.26295790568,0.721002796274,4,3,0.573188599675,0.684040133024,0.462337066325
11,0.394644921411,0.183570654884,0.857072324857,4,2,0.287826077351,0.372104418587,0.203547736115
12,0.436754311007,0.17883797738,0.787360430883,9,4,0.43186860037,0.535939503025,0.327797697714
13,0.60874722486,0.0,0.889910690373,12,0,0.221074640398,0.442049280796,0.0001
14,0.480839618676,0.137503977252,0.76300966077,7,2,0.48316586976,0.482009882788,0.484321856732
15,0.584322892772,0.0,0.915044041429,4,0,0.170322477146,0.340544954293,0.0001
16,0.575057027544,0.0,0.92449044454,4,0,0.151307118377,0.302514236753,0.0001
17,0.492697145162,0.134764767966,0.709238391167,4,1,0.59879601179,0.472060916097,0.725531107484
18,0.589720824533,0.0,0.909520275843,10,0,0.181455701202,0.362811402404,0.0001
19,0.615265105296,0.0,0.883136721788,5,0,0.234799364263,0.469498728526,0.0001
20,0.594642067391,0.0,0.904469905162,6,0,0.19164459805,0.3831891961,0.0001
21,0.415700577165,0.210547632906,0.700485911063,14,6,0.617971442949,0.379937246148,0.85600563975
22,0.413449587731,0.23360475023,0.676665299746,6,3,0.670733354663,0.490288450679,0.851178258648
23,0.622452819662,0.0,0.87562920478,4,0,0.250036145926,0.499972291852,0.0001
24,0.430061551272,0.157628033689,0.845814733023,5,2,0.310849633564,0.414165107727,0.207534159401
25,0.233208963636,0.344993546407,0.841977888312,4,6,0.318714999687,0.335193141632,0.302236857742
26,0.611902161326,0.0,0.886635678765,5,0,0.227707466625,0.455314933249,0.0001
27,0.546599633608,0.0,0.953273786754,4,0,0.0935205285049,0.18694105701,0.0001
28,0.50069807479,0.0,0.999276924882,9,0,0.00144615048735,0.0027923009747,0.0001
29,0.600281076454,0.0,0.898664916799,10,0,0.203368198654,0.406636397309,0.0001
30,0.654563188193,0.0,0.841532237653,8,0,0.319629193777,0.639158387554,0.0001
31,0.188355974394,0.450208492782,0.741660658818,5,11,0.528656342023,0.416891264865,0.64042141918
32,0.595707408343,0.0,0.90337471602,3,0,0.193855384159,0.387610768318,0.0001
33,0.242164662954,0.300015,0.8933655565,2,3,0.214082800605,0.428065601209,0.0001
34,0.528067056201,0.0,0.971885818544,5,0,0.0562431843767,0.112386368753,0.0001
35,0.590879717997,0.0,0.908332244791,4,0,0.183851636505,0.367603273009,0.0001
36,0.365529289315,0.34371202103,0.580548724556,2,2,0.894051917058,1.0,0.788103834116
37,0.301554665587,0.290244906184,0.816303589052,3,3,0.371611041713,0.418437642985,0.324784440441
38,0.285015873289,0.387031012216,0.657188479405,8,9,0.714549988408,0.429099976816,1.0
39,0.37501875,0.171190838097,0.808433903693,6,2,0.387924844286,0.0001,0.775749688572
40,0.650070320396,0.0,0.846364138595,6,0,0.309724161692,0.619348323383,0.0001
41,0.403805218491,0.2332266508,0.691605711334,4,2,0.637539918604,0.429305548906,0.845774288303
42,0.56931033975,0.0,0.930328582023,3,0,0.139568956543,0.279037913087,0.0001
43,0.58932122945,0.0,0.909929740229,3,0,0.180630043662,0.361160087323,0.0001
44,0.359057519908,0.24605727464,0.767718591801,5,3,0.473199284681,0.300202553099,0.646196016263
45,0.566670630227,0.0,0.933005468618,4,0,0.134190063904,0.268280127808,0.0001
46,0.458498126694,0.199531458745,0.658510706223,5,2,0.711554909496,0.583608841873,0.839500977118
47,0.384627414465,0.233290590216,0.718574929296,4,2,0.578458088292,0.31022885762,0.846687318965
48,0.618895748363,0.0,0.879349614397,5,0,0.242481937506,0.484863875011,0.0001
49,0.644315427206,0.0,0.852522346141,4,0,0.297122046688,0.594144093376,0.0001
50,0.547781761432,0.0,0.952083704566,5,0,0.0959060350326,0.191712070065,0.0001
